Time,Time Since Power-On,Charge-Enable Output Active,Discharge-Enable Output Active,DCL Reduced Due To SOC,CCL Reduced Due To SOC,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC),CANBUS 1 Flags,CANBUS 1 Errors Present,Average battery temperature
Wed May 21 21:24:38 PDT 2025,6625.000000,0.000000,1.000000,0.000000,0.000000,3.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:44 PDT 2025,6630.000000,0.000000,1.000000,0.000000,0.000000,4.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:49 PDT 2025,6635.000000,0.000000,1.000000,0.000000,0.000000,4.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:54 PDT 2025,6640.000000,0.000000,1.000000,0.000000,0.000000,3.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:59 PDT 2025,6645.000000,0.000000,1.000000,0.000000,0.000000,4.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:04 PDT 2025,6650.000000,0.000000,1.000000,0.000000,0.000000,4.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:09 PDT 2025,6655.000000,0.000000,1.000000,0.000000,0.000000,4.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:14 PDT 2025,6661.000000,0.000000,1.000000,0.000000,0.000000,4.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:19 PDT 2025,6666.000000,0.000000,1.000000,0.000000,0.000000,4.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:24 PDT 2025,6671.000000,0.000000,1.000000,0.000000,0.000000,3.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:30 PDT 2025,6676.000000,0.000000,1.000000,0.000000,0.000000,3.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:35 PDT 2025,6681.000000,0.000000,1.000000,0.000000,0.000000,3.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:40 PDT 2025,6686.000000,0.000000,1.000000,0.000000,0.000000,3.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:45 PDT 2025,6691.000000,0.000000,1.000000,0.000000,0.000000,3.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:50 PDT 2025,6696.000000,0.000000,1.000000,0.000000,0.000000,3.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:25:55 PDT 2025,6701.000000,0.000000,1.000000,0.000000,0.000000,4.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:00 PDT 2025,6706.000000,0.000000,1.000000,0.000000,0.000000,4.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:05 PDT 2025,6712.000000,0.000000,1.000000,0.000000,0.000000,3.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:10 PDT 2025,6717.000000,0.000000,1.000000,0.000000,0.000000,4.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:15 PDT 2025,6722.000000,0.000000,1.000000,0.000000,0.000000,3.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:21 PDT 2025,6727.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:26 PDT 2025,6732.000000,0.000000,1.000000,0.000000,0.000000,4.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:31 PDT 2025,6737.000000,0.000000,1.000000,0.000000,0.000000,3.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:36 PDT 2025,6742.000000,0.000000,1.000000,0.000000,0.000000,4.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:41 PDT 2025,6747.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:46 PDT 2025,6752.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:51 PDT 2025,6758.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:26:56 PDT 2025,6763.000000,0.000000,1.000000,0.000000,0.000000,2.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:01 PDT 2025,6768.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:06 PDT 2025,6773.000000,0.000000,1.000000,0.000000,0.000000,2.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:12 PDT 2025,6778.000000,0.000000,1.000000,0.000000,0.000000,2.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:17 PDT 2025,6783.000000,0.000000,1.000000,0.000000,0.000000,2.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:22 PDT 2025,6788.000000,0.000000,1.000000,0.000000,0.000000,2.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:27 PDT 2025,6793.000000,0.000000,1.000000,0.000000,0.000000,2.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:32 PDT 2025,6798.000000,0.000000,1.000000,0.000000,0.000000,2.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:37 PDT 2025,6803.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:42 PDT 2025,6809.000000,0.000000,1.000000,0.000000,0.000000,2.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:47 PDT 2025,6813.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.500000,1.000000,0.000000,36.000000
Wed May 21 21:27:52 PDT 2025,6819.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:27:57 PDT 2025,6824.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:02 PDT 2025,6829.000000,0.000000,1.000000,0.000000,0.000000,2.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:08 PDT 2025,6834.000000,0.000000,1.000000,0.000000,0.000000,2.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:13 PDT 2025,6839.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:18 PDT 2025,6844.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:23 PDT 2025,6849.000000,0.000000,1.000000,0.000000,0.000000,3.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:28 PDT 2025,6854.000000,0.000000,1.000000,0.000000,0.000000,3.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:33 PDT 2025,6859.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:38 PDT 2025,6864.000000,0.000000,1.000000,0.000000,0.000000,3.200000,52.300000,80.500000,1.000000,0.000000,36.000000
Wed May 21 21:28:43 PDT 2025,6870.000000,0.000000,1.000000,0.000000,0.000000,2.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:48 PDT 2025,6875.000000,0.000000,1.000000,0.000000,0.000000,2.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:53 PDT 2025,6880.000000,0.000000,1.000000,0.000000,0.000000,3.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:28:59 PDT 2025,6885.000000,0.000000,1.000000,0.000000,0.000000,2.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:04 PDT 2025,6890.000000,0.000000,1.000000,0.000000,0.000000,2.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:09 PDT 2025,6895.000000,0.000000,1.000000,0.000000,0.000000,3.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:14 PDT 2025,6900.000000,0.000000,1.000000,0.000000,0.000000,2.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:19 PDT 2025,6905.000000,0.000000,1.000000,0.000000,0.000000,2.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:24 PDT 2025,6910.000000,0.000000,1.000000,0.000000,0.000000,2.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:29 PDT 2025,6916.000000,0.000000,1.000000,0.000000,0.000000,1.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:34 PDT 2025,6921.000000,0.000000,1.000000,0.000000,0.000000,1.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:39 PDT 2025,6926.000000,0.000000,1.000000,0.000000,0.000000,1.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:45 PDT 2025,6931.000000,0.000000,1.000000,0.000000,0.000000,2.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:50 PDT 2025,6936.000000,0.000000,1.000000,0.000000,0.000000,1.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:29:55 PDT 2025,6941.000000,0.000000,1.000000,0.000000,0.000000,1.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:00 PDT 2025,6946.000000,0.000000,1.000000,0.000000,0.000000,2.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:05 PDT 2025,6951.000000,0.000000,1.000000,0.000000,0.000000,2.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:10 PDT 2025,6956.000000,0.000000,1.000000,0.000000,0.000000,1.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:15 PDT 2025,6961.000000,0.000000,1.000000,0.000000,0.000000,0.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:20 PDT 2025,6967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:25 PDT 2025,6972.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:30 PDT 2025,6977.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:36 PDT 2025,6982.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:41 PDT 2025,6987.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:46 PDT 2025,6992.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:51 PDT 2025,6997.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:30:56 PDT 2025,7002.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:01 PDT 2025,7007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:06 PDT 2025,7012.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:11 PDT 2025,7018.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:16 PDT 2025,7023.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:21 PDT 2025,7028.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:27 PDT 2025,7033.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:32 PDT 2025,7038.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:37 PDT 2025,7043.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:42 PDT 2025,7048.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:47 PDT 2025,7053.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:52 PDT 2025,7058.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:31:57 PDT 2025,7064.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:02 PDT 2025,7069.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:07 PDT 2025,7074.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:13 PDT 2025,7079.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:18 PDT 2025,7084.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:23 PDT 2025,7089.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:28 PDT 2025,7094.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:33 PDT 2025,7099.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:38 PDT 2025,7104.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:43 PDT 2025,7110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:48 PDT 2025,7115.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:53 PDT 2025,7120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:32:58 PDT 2025,7125.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:33:04 PDT 2025,7130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:33:09 PDT 2025,7135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:33:14 PDT 2025,7140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:33:19 PDT 2025,7145.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.200000,80.000000,1.000000,0.000000,36.000000
